"t","year","experiment_tag","ssp","regional_aggregation","calibration_id","cooperation","climate_module","damage_module","saving_rate","policy","WORLD_E","FORC","TATM","TOCEAN","exp_id"
1,2015,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
10,2060,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",50.7405874456338,4.2893892061065,2.73952235632753,2.53166593622715,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
11,2065,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",52.1372489171197,4.48945978620557,2.89381310159293,2.69060513542212,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
12,2070,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",53.5615288413562,4.68971312251626,3.0452899163888,2.84598985434314,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
13,2075,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",54.9335826050694,4.88987377834607,3.19544858742629,2.99838636076689,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
14,2080,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",56.2985079300915,5.08929812500458,3.3443160712711,3.14907168711715,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
15,2085,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",57.6097030969044,5.28776618025654,3.4921707059318,3.29836698456217,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
16,2090,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",58.8967612238597,5.4848535757337,3.63903763928641,3.44656066681946,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
17,2095,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",60.14779967294,5.68039151899849,3.78485185932702,3.59373983911828,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
18,2100,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",61.3123750438244,5.87418036713439,3.9295802417736,3.73987528893427,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
19,2105,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",62.295015349721,6.03640860441429,4.07312138080206,3.88493481258546,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
2,2020,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",40.0459901266906,2.70069677404948,1.08699745278963,0.65156013152,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
20,2110,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",63.01886840304,6.19574408380108,4.20194320652303,4.02883329037677,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
21,2115,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",63.4051893606659,6.35128796723263,4.32993423791739,4.16120327650329,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
22,2120,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",63.3764278088171,6.50201653457447,4.45109641325383,4.29022485723485,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
23,2125,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",62.8598256305258,6.64681392618643,4.56903855331862,4.41323667604015,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
24,2130,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",61.7912233991239,6.7845074555774,4.68181641634485,4.53237192139728,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
25,2135,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",60.1186739806178,6.91390423980179,4.78998607365471,4.6466459396816,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
26,2140,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",57.8055145306536,7.03382710875887,4.8925273391282,4.75625220584929,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
27,2145,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",54.8327619057305,7.14314768380063,4.98906228436959,4.86045615847716,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
28,2150,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",51.2011718252593,7.24081538738502,5.0787756046911,4.95879593865349,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
29,2155,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",49.4592289504134,7.32588349857558,5.16103924069657,5.05053942211428,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
3,2025,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",41.0625949418863,2.89431831705381,1.44317012375999,0.984521023989784,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
30,2160,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",47.8095893416494,7.40695084693598,5.23513841527891,5.13503405869166,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
31,2165,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",46.2462242916851,7.48393998697448,5.30473042042382,5.21157971585357,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
32,2170,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",44.7635805388171,7.55702734643639,5.36921752569515,5.28280820319927,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
33,2175,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",43.3565087541368,7.62648119191611,5.42989961702218,5.34888183476592,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
34,2180,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",42.0202429305814,7.69258968896439,5.48688265545389,5.4108327787211,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
35,2185,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",40.7503242556179,7.75563060086917,5.54075261782368,5.46898497099377,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
36,2190,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",39.5426071987751,7.81585975372027,5.59174077402431,5.52386271934403,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
37,2195,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",38.3932114438404,7.87350807316717,5.6401823575422,5.57576625760658,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
38,2200,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",37.2984849688656,7.92878211684038,5.68629383487235,5.62502258240081,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
4,2030,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",42.856685970745,3.08614779323409,1.65595101714606,1.33523100251133,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
5,2035,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",44.3661227742224,3.28359651093349,1.88563014647234,1.5804723198939,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
6,2040,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",45.840943662914,3.48355732254524,2.06945390696591,1.81381387634442,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
7,2045,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",47.1855536610812,3.68537480196051,2.25220650638647,2.0092912242634,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
8,2050,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",48.3450697938342,3.88772010450806,2.41890948970947,2.19503848381023,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
9,2055,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",49.4608942552244,4.08914167119726,2.58258471785099,2.36622337376173,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
1,2015,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
10,2060,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",43.4470941046057,4.25423246646157,2.740181569036,2.54052175416923,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
11,2065,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",41.4852153330161,4.41620796941111,2.88178653076889,2.69319334868151,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
12,2070,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",38.6465099277924,4.56466428386918,3.01403601207484,2.83740274726599,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
13,2075,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",34.6904253386855,4.69636346151854,3.13699753899786,2.97246689224816,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
14,2080,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",29.4407091216524,4.80716695738078,3.2488915212281,3.09827666624888,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
15,2085,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",22.6358933666805,4.89243681866844,3.34791265658129,3.2134456103965,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
16,2090,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",14.0189989483178,4.9463551680505,3.43145852213793,3.31626699367829,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
17,2095,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",3.27741081774331,4.96176599880482,3.49630215447312,3.4043491865621,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
18,2100,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-3.31072888581102,4.92942931031736,3.5383451631282,3.47466181427078,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
19,2105,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-7.91373481771309,4.84768130119812,3.55231683660243,3.52335783465141,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
2,2020,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",40.0459901266906,2.70069677404948,1.08699745278963,0.65156013152,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
20,2110,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-8.78766324822486,4.755408300438,3.53609742784119,3.54550158454067,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
21,2115,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-9.65980625045827,4.6725738626065,3.5052613061298,3.53831061524467,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
22,2120,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-10.5111707209549,4.59452445678034,3.46655869521309,3.51303917680592,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
23,2125,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-11.3208154767455,4.51877341941177,3.42246143074554,3.47749747682382,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
24,2130,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.0668834241454,4.44400258257186,3.37517248132121,3.43541369088007,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
25,2135,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.7278828014685,4.36959526501175,3.32561429387674,3.38934973191649,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
26,2140,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-13.2841070394928,4.2953609689757,3.27459216977712,3.34061388109463,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
27,2145,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-13.7190543025621,4.22135355699164,3.22255104690819,3.29012981174898,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
28,2150,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-14.02075123539,4.14780258881649,3.16989892589789,3.23845512803609,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
29,2155,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-13.6519312797044,4.07507235540705,3.11696201444253,3.18603303848778,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
3,2025,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",42.5770837209498,2.89431831705381,1.44317012375999,0.984521023989784,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
30,2160,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-13.3001490301764,4.00735726161437,3.06408195587671,3.13321728594077,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
31,2165,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.96538432537,3.94377064102851,3.01329686010821,3.08035236124345,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
32,2170,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.6471577485131,3.88368983811469,2.96422011319146,3.02907779562308,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
33,2175,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.3446310913599,3.82652629156374,2.91733012990378,2.97948381097567,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
34,2180,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-12.0569134181315,3.77177263166557,2.87236776228772,2.93195746422239,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
35,2185,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-11.7835574392467,3.71929911840803,2.82929388816861,2.88639168616661,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
36,2190,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-11.5238708228117,3.66885433622839,2.78800433945434,2.84273136388638,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
37,2195,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-11.277056618812,3.62012536626295,2.74836745324825,2.80088387400201,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
38,2200,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",-11.0425294088521,3.57295930373101,2.71020872944201,2.76072674123143,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
4,2030,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",44.2272737298742,3.09786027202411,1.65595101714606,1.33523100251133,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
5,2035,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",45.2034113272383,3.30327209420017,1.89094372798504,1.5804723198939,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
6,2040,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",45.8483974947692,3.50593606794966,2.07801846885673,1.8178769521449,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
7,2045,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",46.0428976605683,3.70457053984288,2.263596590648,2.01679640011565,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
8,2050,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",45.6667674654773,3.89706473754655,2.43020545832909,2.20551428828785,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
9,2055,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",44.7765108180001,4.08085420495479,2.590748928827,2.37732632380395,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
1,2015,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
10,2060,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",43.3392495899056,4.08740086991212,2.63857195353234,2.45473854767594,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
11,2065,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",44.3627824610962,4.26338844870936,2.77458094927193,2.59530834243132,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
12,2070,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",45.3949632228605,4.44012958876159,2.90814597576789,2.73239068299642,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
13,2075,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",46.3657933884818,4.61724480409592,3.04065666674938,2.86678347910964,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
14,2080,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",47.3093428080447,4.79404114148046,3.1722037851767,2.99973710734778,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
15,2085,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",48.182784906072,4.97019950840935,3.303027006586,3.13161523576309,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
16,2090,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",49.0050744311758,5.14522029181553,3.43312819635531,3.26268672046406,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
17,2095,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",49.7599568015829,5.31881963954573,3.56240102821319,3.393016260801,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
18,2100,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",50.3990762452058,5.49067687443612,3.69075295184581,3.52253777991173,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
19,2105,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",50.8354329397185,5.63087277688703,3.81801517955444,3.6511649577816,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
2,2020,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",40.0459901266906,2.70069677404948,1.08699745278963,0.65156013152,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
20,2110,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",51.0002876656928,5.76798692842912,3.93058711894743,3.77874841477211,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
21,2115,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",50.8249469263997,5.90104314105337,4.04229311523256,3.89485318573262,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
22,2120,"TBD","ssp2","r5","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C80_const",50.2441266053552,6.02895038641901,4.14707413131976,4.00759439580815,"TBD_r5_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C80_const"
